"Frame","N_Person","Xcenter","Ycenter","PerXmin","PerYmin","PerXmax","PerYmax","N_Handgun","HgXcenter","HgYcenter","HgXmin","HgYmin","HgXmax","HgYmax","Intersection","Included_Center","Intersection_Area","Hg_Area","Distance","Ground_Truth"
"64","1","470.4211426","310.9482117","385.9245224","159.0636749","554.9177628","462.8327484","0","401.9501953","192.6806946","378.010685","178.6321793","425.8897057","206.7292099","Center_left","1","1122.902979","1345.258311","136.6582461","1"
"65","0","338.4891663","305.4799805","296.7876511","144.7259064","380.1906815","466.2340546","0","402.1486206","193.2099304","378.349947","180.2766123","425.9472942","206.1432486","Up_right","0","47.61360932","1231.183269","129.0623503","0"
"65","1","470.9324951","310.2201843","387.7312698","158.1977539","554.1337204","462.2426147","0","402.1486206","193.2099304","378.349947","180.2766123","425.9472942","206.1432486","Center_left","1","988.520003","1231.183269","135.7299558","1"
"66","0","342.0690918","305.5565796","295.8130989","146.2655029","388.3250847","464.8476563","0","401.2499695","192.5475922","375.680891","178.1414442","426.8190479","206.9537401","Up_right","0","364.308249","1473.407709","127.5672667","0"
"66","1","470.886261","309.5016174","388.924675","156.539566","552.847847","462.4636688","0","401.2499695","192.5475922","375.680891","178.1414442","426.8190479","206.9537401","Center_left","1","1091.823887","1473.407709","136.115602","1"
"67","0","342.0026855","305.4725647","295.8252907","146.1165161","388.1800804","464.8286133","0","401.3411255","192.6955566","375.9005432","178.3655462","426.7817078","207.0255671","Up_right","0","351.9317919","1458.255236","127.4350972","0"
"67","1","470.9814453","309.4846497","388.865799","156.7514343","553.0970917","462.217865","0","401.3411255","192.6955566","375.9005432","178.3655462","426.7817078","207.0255671","Center_left","1","1086.670736","1458.255236","135.9759773","1"
"68","0","472.6399536","309.5979309","392.4159927","154.721405","552.8639145","464.4744568","0","402.3427429","193.3999939","378.4632664","178.7218103","426.2222195","208.0781775","Center_left","1","992.4280025","1402.02936","135.8074313","0"
"68","1","342.8954773","305.7629395","297.1128998","146.1498566","388.6780548","465.3760223","0","402.3427429","193.3999939","378.4632664","178.7218103","426.2222195","208.0781775","Up_right","0","299.8690793","1402.02936","127.1196638","1"
"69","0","343.9687195","305.9183044","296.8069267","144.989563","391.1305122","466.8470459","0","402.1319275","193.5434875","378.6056728","179.086997","425.6581821","207.9999781","Up_right","0","362.1304441","1360.428309","126.5348104","0"
"69","1","474.9156494","310.1791382","395.7760773","157.7468109","554.0552216","462.6114655","0","402.1319275","193.5434875","378.6056728","179.086997","425.6581821","207.9999781","Center_left","1","863.9807314","1360.428309","137.4821631","1"
"70","0","476.631134","310.1450195","399.430809","157.8859558","553.831459","462.4040833","0","402.8349304","193.6782532","380.448988","179.1248064","425.2208729","208.2316999","Center_left","1","750.6686431","1303.170488","137.8781612","1"
"70","1","346.2969666","309.5609741","293.6458626","154.9483185","398.9480705","464.1736298","0","402.8349304","193.6782532","380.448988","179.1248064","425.2208729","208.2316999","Up_right","0","538.4508268","1303.170488","128.9393127","0"
"71","0","476.2124939","310.2356567","397.9902573","159.1731262","554.4347305","461.2981873","0","402.9498291","193.8391113","381.3029461","178.7061071","424.5967121","208.9721155","Center_left","1","805.2711854","1310.329485","137.5339007","1"
"71","1","347.3554688","310.0210266","294.9274826","155.223526","399.7834549","464.8185272","0","402.9498291","193.8391113","381.3029461","178.7061071","424.5967121","208.9721155","Up_right","0","559.3312343","1310.329485","128.7981768","0"
"72","0","476.2610168","310.3635254","397.7548218","160.112793","554.7672119","460.6142578","0","402.8192749","193.4021759","380.6346607","178.2805605","425.0038891","208.5237913","Center_left","1","824.0998322","1341.868815","138.1073739","1"
"72","1","347.6424561","310.1726685","295.0666542","155.5929108","400.2182579","464.7524261","0","402.8192749","193.4021759","380.6346607","178.2805605","425.0038891","208.5237913","Up_right","0","592.2712499","1341.868815","129.1504134","0"
"73","0","476.2547302","310.4197388","397.7531357","160.0592499","554.7563248","460.7802277","0","402.7717896","193.3899231","380.5796967","178.2037621","424.9638824","208.5760841","Center_left","1","826.4535649","1348.050786","138.1872654","1"
"73","1","347.5479736","310.3918457","294.8038673","155.9458313","400.2920799","464.8378601","0","402.7717896","193.3899231","380.5796967","178.2037621","424.9638824","208.5760841","Up_right","0","598.7108537","1348.050786","129.3797501","0"
"74","0","476.1723022","310.5697937","397.548027","160.1086121","554.7965775","461.0309753","0","402.5456543","193.3169403","380.0251522","178.1114969","425.0661564","208.5223837","Center_left","1","836.8507156","1369.736878","138.4525728","1"
"74","1","348.2516174","310.46698","295.8509064","156.3390808","400.6523285","464.5948792","0","402.5456543","193.3169403","380.0251522","178.1114969","425.0661564","208.5223837","Up_right","0","627.2907223","1369.736878","129.1199994","0"
"75","0","476.4225464","310.6206665","398.4994202","159.8094635","554.3456726","461.4318695","0","402.1485291","193.3870697","379.0727482","178.412447","425.2243099","208.3616924","Center_left","1","800.390283","1382.20445","138.7816482","1"
"75","1","348.4891357","310.4562378","296.1154594","156.587677","400.862812","464.3247986","0","402.1485291","193.3870697","379.0727482","178.412447","425.2243099","208.3616924","Up_right","0","652.5959709","1382.20445","128.7809016","0"
"76","0","476.1930542","310.6006165","397.2797241","160.2045593","555.1063843","460.9966736","0","402.0739746","193.3518524","378.939415","178.3492804","425.2085342","208.3544245","Center_left","1","838.0079727","1388.311592","138.7116096","1"
"76","1","348.3503723","310.4246521","296.5941925","155.719162","400.1065521","465.1301422","0","402.0739746","193.3518524","378.939415","178.3492804","425.2085342","208.3544245","Up_right","0","635.1230007","1388.311592","128.8109695","0"
"77","0","475.9837341","310.7298584","396.5846024","159.8757019","555.3828659","461.5840149","0","402.4179382","193.0008545","379.4921837","178.0666351","425.3436928","207.9350739","Center_left","1","858.98913","1369.51299","138.8237901","1"
"77","1","348.0863647","310.3930969","295.7894135","155.3573914","400.383316","465.4288025","0","402.4179382","193.0008545","379.4921837","178.0666351","425.3436928","207.9350739","Up_right","0","623.9855065","1369.51299","129.3555506","0"
"78","0","474.3138428","311.208252","393.6347351","159.4732666","554.9929504","462.9432373","0","402.9163208","192.7003632","380.2022743","178.26334","425.6303673","207.1373863","Center_left","1","923.8433655","1311.692861","138.3536261","1"
"78","1","346.9344482","311.2966309","294.2711105","156.6056671","399.5977859","465.9875946","0","402.9163208","192.7003632","380.2022743","178.26334","425.6303673","207.1373863","Up_right","0","560.0269012","1311.692861","131.1451286","0"
"79","0","474.2712708","311.2662354","393.3493042","159.5580597","555.1932373","462.974411","0","402.982666","192.702774","380.3307209","178.2616568","425.6346111","207.1438913","Center_left","1","932.471808","1308.477585","138.3450741","1"
"79","1","346.9559021","311.3660278","294.2150612","156.5976715","399.696743","466.1343842","0","402.982666","192.702774","380.3307209","178.2616568","425.6346111","207.1438913","Up_right","0","559.3339933","1308.477585","131.2248684","0"
"80","0","476.7339172","310.9953003","398.5520096","159.8821411","554.9158249","462.1084595","0","403.537384","192.1138611","381.4870739","177.5077028","425.5876942","206.7200193","Center_left","1","789.7749753","1288.281278","139.6084849","1"
"80","1","346.4188843","311.1207275","295.0399208","155.5610809","397.7978477","466.6803741","0","403.537384","192.1138611","381.4870739","177.5077028","425.5876942","206.7200193","Up_right","0","476.4754883","1288.281278","132.0043836","0"
"81","0","478.1989136","311.0481567","402.5309067","158.9919586","553.8669205","463.1043549","0","403.0853271","192.1868591","380.1429348","177.7792835","426.0277195","206.5944347","Center_left","1","677.0642145","1322.17701","140.6060416","1"
"81","1","346.3040466","311.6705322","294.8732452","156.944809","397.734848","466.3962555","0","403.0853271","192.1868591","380.1429348","177.7792835","426.0277195","206.5944347","Up_right","0","506.9136397","1322.17701","132.2893116","0"
"82","0","345.0675659","311.7888489","293.8426247","156.7402039","396.2925072","466.8374939","0","402.9775391","191.8585052","379.4870968","177.8570929","426.4679813","205.8599176","Up_right","0","470.5989624","1315.597478","133.1797744","0"
"82","1","475.6058655","310.9240112","396.9327927","160.6070709","554.2789383","461.2409515","0","402.9775391","191.8585052","379.4870968","177.8570929","426.4679813","205.8599176","Center_left","1","827.0687134","1315.597478","139.4685216","1"
"83","0","344.2246094","311.663147","292.4297905","157.5396423","396.0194283","465.7866516","0","403.1843872","191.7644653","380.0232449","177.8983297","426.3455296","205.6306009","Up_right","0","443.610496","1284.622162","133.6111869","0"
"83","1","474.6126099","311.1732788","394.8949585","160.6661987","554.3302612","461.6803589","0","403.1843872","191.7644653","380.0232449","177.8983297","426.3455296","205.6306009","Center_left","1","872.1957659","1284.622162","139.1418547","1"
"84","0","344.0530701","311.0055847","290.9432487","158.0867157","397.1628914","463.9244537","0","403.8330078","192.1382751","382.4130726","178.6352205","425.252943","205.6413298","Up_right","0","398.3352178","1156.938221","133.0529152","0"
"84","1","475.1264038","311.3419189","396.0142822","161.0195618","554.2385254","461.6642761","0","403.8330078","192.1382751","382.4130726","178.6352205","425.252943","205.6413298","Center_left","1","789.6224679","1156.938221","138.8965695","1"
"85","0","344.0317993","311.0122986","290.8861389","158.1726532","397.1774597","463.851944","0","403.8246155","192.132431","382.3860397","178.6254349","425.2631912","205.6394272","Up_right","0","399.5753057","1158.283041","133.0699206","0"
"85","1","475.1156921","311.3517761","396.0048141","161.036438","554.2265701","461.6671143","0","403.8246155","192.132431","382.3860397","178.6254349","425.2631912","205.6394272","Center_left","1","790.3855733","1158.283041","138.9088545","1"
"86","0","342.6340332","309.6287842","289.5723457","157.7889862","395.6957207","461.4685822","0","403.3482361","192.1272278","381.3496189","179.0585804","425.3468533","205.1958752","Up_right","0","374.9682905","1149.968683","132.2604634","0"
"86","1","474.6290283","310.9450684","394.9201508","160.6208954","554.3379059","461.2692413","0","403.3482361","192.1272278","381.3496189","179.0585804","425.3468533","205.1958752","Center_left","1","795.2716921","1149.968683","138.5591231","1"
"87","0","341.9226074","308.3357849","287.6230698","157.2822113","396.2221451","459.3893585","0","402.6865234","192.325119","379.3288002","179.5805311","426.0442467","205.0697069","Up_right","0","430.5974374","1190.738228","130.9607884","0"
"87","1","473.5880432","310.3110046","393.0464249","159.5484924","554.1296616","461.0735168","0","402.6865234","192.325119","379.3288002","179.5805311","426.0442467","205.0697069","Center_left","1","841.087281","1190.738228","137.6506255","1"
"88","0","342.3117981","307.6055298","285.1745987","157.2485352","399.4489975","457.9625244","0","402.9549561","192.3450165","380.5939789","179.6350555","425.3159332","205.0549774","Up_right","0","479.2931002","1136.828586","130.2404643","0"
"88","1","474.9008484","309.8111267","395.8631363","158.976944","553.9385605","460.6453094","0","402.9549561","192.3450165","380.5939789","179.6350555","425.3159332","205.0549774","Center_left","1","748.6877971","1136.828586","137.7479527","1"
"89","0","474.2384644","308.935791","394.1105728","158.1307068","554.3663559","459.7408752","0","402.7141113","191.7040558","379.2551765","178.4271841","426.1730461","204.9809275","Center_left","1","851.3786875","1245.845068","137.328121","1"
"89","1","342.6322327","307.7976379","284.0065002","158.0487976","401.2579651","457.5464783","0","402.7141113","191.7040558","379.2551765","178.4271841","426.1730461","204.9809275","Up_right","0","584.2564002","1245.845068","130.7193634","0"
"90","0","475.5569458","309.3147278","396.9572449","160.2360077","554.1566467","458.3934479","0","410.4499817","192.0637054","395.6061392","179.5207434","425.2938242","204.6066675","Center_left","1","710.8492795","744.7430144","134.1145742","1"
"90","1","344.7453308","307.5475159","282.6834068","159.8332214","406.8072548","455.2618103","0","410.4499817","192.0637054","395.6061392","179.5207434","425.2938242","204.6066675","Up_right","0","280.9903365","744.7430144","132.8668944","0"
"91","0","475.5458984","309.3757324","396.8759155","160.3314667","554.2158813","458.4199982","0","403.9010925","192.3750763","382.3000412","178.8457441","425.5021439","205.9044085","Center_left","1","774.5875033","1168.991194","137.1937745","1"
"91","1","344.6610413","307.5966492","282.7078438","159.9359589","406.6142387","455.2573395","0","403.9010925","192.3750763","382.3000412","178.8457441","425.5021439","205.9044085","Up_right","1","657.9097095","1168.991194","129.5584599","0"
"92","0","478.0430298","308.8008728","402.6166916","157.8785095","553.469368","459.7232361","0","403.1499939","192.1269073","380.1956215","178.5994358","426.1043663","205.6543789","Center_left","1","635.4577026","1242.058478","138.6426379","1"
"92","1","343.0146484","306.88974","278.051178","157.9050903","407.9781189","455.8743896","0","403.1499939","192.1269073","380.1956215","178.5994358","426.1043663","205.6543789","Up_right","1","751.6538861","1242.058478","129.5637585","0"
